track_id,artists,album_name,track_name,popularity,duration_ms,explicit,key,loudness,mode,tempo,time_signature,track_genre
0RHEVGvrBHKtizAO5SQSKd,Quinteto Real,Vinyl Replica: Quinteto Real,Ensueños - Tango,16,162413,False,4,-3.44,0,120.046,4,tango
07DUduE5T1kAlkIU7Hjv3Z,Pazoo;NoooN;Hello Ellie,Layla sitzt dicht im Flieger,Dubi Dam Dam,0,126428,False,0,-6.034,1,140.022,4,party
0eabdClGMPVwX7gJ8ilNke,Sullivan King;Ray Volpe,The Dead March,The Dead March,53,162356,False,1,-1.479,0,150.042,4,dub
3qxOR4Y5Qx3b4eC0b0owe1,Pitty,Matriz,Bicho Solto,37,166684,False,11,-7.117,0,123.508,4,hard-rock
70YvYr2hGlS01bKRIho1HM,ZZ Top,Tres Hombres (Expanded 2006 Remaster),La Grange - 2005 Remaster,77,230480,False,4,-9.937,0,80.544,4,blues
074xZNn81diLutY553dZaL,Impaled,The Dead Still Dead Remain,Introduction,12,85986,False,7,-8.708,1,101.37,3,grindcore
2xF7M285cPAZyBYRWSZYDd,Tucka,Long Live the King,The Repair Man,31,300440,False,8,-6.134,1,96.006,4,blues
5m9uiFH9sK5wxRZdfN62n9,Breaking Benjamin,Shallow Bay: The Best Of Breaking Benjamin (Explicit),The Diary Of Jane,59,200213,False,10,-4.455,0,167.045,4,grunge
7oBazz4xCO7Ul3MJHhKy0Q,Nirvana,MTV Unplugged In New York,Jesus Doesn't Want Me For A Sunbeam,60,277266,False,8,-10.312,1,113.646,4,grunge
3ENHpbTuY72FukZbwGP6bc,Drowning Pool,Sinner,Tear Away,63,254200,False,0,-4.579,1,132.983,4,grunge
2aIBBFkTSaQDu0gKPCY9El,Wolfgang Amadeus Mozart;Royal Philharmonic Orchestra;Erich Leinsdorf,Mozart - All Day Classics,"Symphony No. 7 in D, K.45: 4. (Allegro)",7,89200,False,2,-17.742,1,75.19,4,classical
1ymvyDsiAUbzEhmSkfCSYh,Billy Eichner;Seth Rogen;JD McCrary;Childish Gambino,The Lion King (Original Motion Picture Soundtrack),Hakuna Matata,58,251520,False,0,-11.891,1,81.854,4,disney
0H4vXQojKCsEhSpkZR8zTx,Kidz Bop Kids,Para pedir dulces,I Want Candy,0,179172,False,2,-3.698,1,107.031,4,children
0YhWnmiXMwmSVQU9KL1cdf,DVBBS;Space Primates;GASHI,SLEEP,Say It (feat. GASHI),46,192755,False,4,-4.245,0,127.012,4,progressive-house
3NF3wBWuRRIU6Wyzauuoar,Kijugo,One Punch Man but is it okay if it's lofi?,One Punch Man but is it okay if it's lofi?,43,172500,False,2,-11.826,1,79.973,4,anime
1VoWXsjyp7cKytcH3fR7ps,Two Lone Swordsmen,Stay Down,Alpha School,11,210533,False,9,-12.957,0,141.535,4,idm
06sDxr7MbbwFyTP1f6rvvl,Edan 呂爵安,E先生 連環不幸事件,E先生 連環不幸事件,55,268536,False,10,-9.386,1,164.012,4,cantopop
6lBQ0SMCrJ7zy1LSCuXqwV,Martin Garrix;Third Party,Lions in the Wild,Lions in the Wild,54,211889,False,7,-6.81,0,127.854,4,progressive-house
2JANMglHHsAFlwNELzTCyv,Liniker;Milton Nascimento,Indigo Borboleta Anil,Lalange,43,257514,False,5,-10.215,1,113.92,3,mpb
7xAwOqzZ65MGwU0AkSt2Q7,Suburban Knight,Nocturbulous Behavior - The Mix,Art Of Stalking,16,243866,False,9,-10.68,1,135.824,4,detroit-techno
2IWurwcB8Kyifdu7eHynAr,Andy Gibb;Olivia Newton-John,Sweet Home Alabama,I Can't Help It,22,250013,False,0,-8.475,1,135.447,4,disco
2U23anbtk7V1UpCSFXzFAm,Yiruma,The Best - Reminiscent 10th Anniversary,Wait There,45,246426,False,9,-19.021,1,138.303,4,new-age
4t90YkTzNWjis7HM2NqQLQ,Josh Groban,Beauty and the Beast (Original Motion Picture Soundtrack/Deluxe Edition),Evermore,55,189477,False,9,-8.615,1,89.819,1,opera
5dAtKXyrQoQW054LZqJ5dP,ILLENIUM;Excision;I Prevail,Feel Something (With I Prevail),Feel Something (With I Prevail),65,221000,False,5,-4.722,0,75.518,4,dub
5sVDV6amXLSNsQINI81KKN,Alexander Vertinsky,Velikie ispolniteli Rossii XX veka: Aleksandr Vertinskiy,Snezhnaja kolybel'naja,2,171630,False,2,-13.495,0,79.157,3,romance
5qVRWUq8ECJaWTx2rE2kUD,Sleep Baby Sleep;White Noise Babies;White Noise For Baby Sleep;Spa Relaxation;Spa Relaxation & Spa,"Soothing Brown Noise, Brown Waves and other Ambeint Sounds for Rest and Ambiance (Loopable and without Fade)",Soothing Brown Noise Waves,35,93451,False,1,-18.75,1,0.0,0,sleep
7472P30KNDvqlHFJ8kjohy,Satyricon,Live at the Opera,Mother North,22,502586,False,2,-9.285,1,81.51,4,black-metal
3yz60wsJlg630mjAfU4qIv,Steve Earle,Good Times Country,Go Amanda,0,214720,False,10,-3.547,1,143.148,4,alt-rock
6DCiGYaCeAr8diEdiCKOeE,Prabh Deep,Khat,Khat,32,246010,False,11,-10.056,0,114.879,4,electronic
5slbo6eYwUmnrOdP7JBjTF,Hillsong Worship;Reuben Morgan,Hillsong Chapel: Yahweh,Yahweh,41,289466,False,6,-9.785,0,125.959,4,world-music
2hoTBcSjmzGEVNyR5sL8Qj,The Sorcerers,In Search of the Lost City of the Monkey God,Escape from the Catacombs,18,183783,False,0,-7.033,0,166.305,4,afrobeat
5tXCyx9RaGX7RHcWDWcm88,Cliff Martinez,The Knick (Original Series Soundtrack),Son of Placenta Previa,43,146986,False,7,-22.564,1,112.967,4,ambient
6hSHiP61jcEMtyKnH8T2o4,Klubfiller;Re-Con,Chase The Sun,Chase The Sun,16,206000,False,8,-3.103,1,170.055,4,happy
6eSXLPj6j65ijz2VWUHiMB,The Dust Brothers,Fight Club (Original Motion Picture Score),Medulla Oblongata,34,359783,False,0,-16.218,1,148.193,4,techno
6Tehr8JtJTcBnXwXEDOUpe,menores atos,Animalia,Passional,30,279692,True,5,-4.615,0,144.964,4,hardcore
1iL1z1KHwsDdgPzEiqQAvt,Shubham Kabra,Vaari Vaari,Vaari Vaari,41,254413,False,3,-9.709,1,122.045,3,singer-songwriter
29Kc7RQUikxuxjkRYa39Ih,Karthik,Potugadu,Devatha,55,221118,False,10,-2.483,0,149.827,4,pop-film
0HfALo3mOpwNyQoGfO4pbF,Arca,KicK iii,Incendio,45,164388,True,1,-7.529,1,129.688,4,club
6oPr6TGAUyOcMIx8ABhEtW,Nancy Wilson,Jazz Romance,Tonight May Have To Last Me All My Life - Remastered,0,173466,False,5,-17.266,1,117.359,4,jazz
3PnkEOvEKu7s2qQJ5mHpNl,Wande Coal,Come My Way,Come My Way,57,208718,False,2,-5.035,1,113.006,4,dancehall
0zKVsJQbeWL59hisI4vXNo,Dragonfly,Alma Irae,Ángeles Con Una Sola Ala,19,385066,False,7,-3.352,1,110.002,4,heavy-metal
7tdiJEsCdhdJ0jXGhMQbaG,Apache Indian,Time For Change,Tell Me Now,0,254026,False,4,-4.401,1,137.009,4,dancehall
2x9gxKi3h7o7gLbzC37rPk,Nat King Cole,Rock Christmas 2022 - The Very Best Of,Deck The Halls,1,69000,False,9,-10.889,1,107.172,4,jazz
3WiissyVFRpCVrqbyPKZxZ,Elliott Jacqués,Kaleidoscope,Kaleidoscope,51,121068,False,5,-27.355,1,49.668,4,piano
0SEtvCBWAZKFwJETXTW1d4,Don Valiyavelicham;Annakutty,Lord Saviour,Neeyente Sarvavum,24,240547,False,4,-9.431,1,152.002,4,malay
6aDsgHPZsMztSbZernzlF8,OneRepublic,Human (Deluxe),Someday,76,187888,False,0,-7.237,1,121.005,4,piano
6J5ymVSQlrmZ2Y48GYLaoK,Adarsh Rao,Kaari,Kaari,51,157777,False,3,-11.786,1,107.986,4,indian
75ig6s8C6biFlBeGyHAQ3g,Matchbox Twenty,The Matchbox Twenty Collection,Cold,27,194560,False,7,-3.491,1,88.219,4,grunge
6BEDKZYvBmsOPa1UgfmGZN,Vida Reluz,Banda Vida Reluz ao Vivo,Como És Lindo - Ao Vivo,52,238760,False,2,-14.365,1,96.158,4,brazil
7pTYN6Gxy3MOibdXmkzc5V,Pritam;Neeraj Shridhar;Harshdeep Kaur,Desi Boyz,Jhak Maar Ke,62,233302,False,3,-5.101,1,95.04,4,indian
4A1VmZQ2rdCS07En1TLDNb,John Adams;Nicolas Hodges;Rolf Hind,Road Movies,Adams: Hallelujah Junction: 1st Movement,47,429933,False,8,-22.617,1,115.509,4,ambient
2kSBa6TeKDrE4mMAH2VHL5,Sasi The Don;Yunohoo;Sharen Claire;Derehna Nalnie,Anbe (My Love) [2021 New Edition],Anbe (My Love) - 2021 New Edition,26,278297,False,6,-5.608,0,93.997,4,malay
0aOT5OQeNPyZzGwwudbaYs,Maribou State;Pedestrian,Portraits,The Clown,57,247861,False,9,-7.967,0,119.997,4,garage
1hD9xHs2axVWYJaVfC8wf3,Gary Lightbody;Johnny McDaid,"This Is How You Walk On (From ""Gifted"")","This Is How You Walk On - From ""Gifted""",36,246186,False,9,-9.064,1,79.463,4,british
6BHx1NCBASduR31WNTzm5S,Lane 8,Brightest Lights,Just,46,290731,False,9,-11.195,0,122.934,4,progressive-house
2X45nVBeYzmDlrXji9Av0Q,MeloMance,"Love, Maybe (A Business Proposal OST Special Track)","Love, Maybe",67,185000,False,8,-3.529,1,171.594,4,k-pop
6nKMk3BZuOHYSTvaY2HxGB,Elaine de Jesus,Até o Fim,Até o Fim,42,247693,False,10,-6.528,1,72.93,4,gospel
2GWW3nXZCLz3LfiXZC3Fiz,Fedde Le Grand;American Authors,Arbeitsmusik Herbst/Winter 2022/2023,One Way Up,0,162200,False,10,-4.859,0,185.809,3,progressive-house
1nSEA6hcYvzAm9omZY6U7c,Giuseppe Verdi;Sir Colin Davis;Christine Brewer;London Symphony Orchestra,Verdi: Requiem,Requiem: XVII. Libera Me,23,352371,False,0,-22.173,0,117.718,4,opera
6fhG2KJgwO7CrNflRaRmvp,Ruth B.;slater,Dandelions (slowed + reverb),Dandelions - slowed + reverb,81,268717,False,8,-3.293,0,101.699,3,pop
2BEcap3xJtmiPaHKyfQi4e,Rvssian;Rauw Alejandro;Chris Brown,Nostálgico,Nostálgico,80,209883,True,9,-3.425,0,98.026,4,latin
0PklkaNjPAdXdc5xPQwBfR,Dezza;Lauren L'aimant,"44° North, 63° West",Settle,49,252000,False,0,-7.64,0,122.023,4,trance
6wtfaK1PKLBuG3ejInDhaF,Nyno Vargas;José El Francés;José Alma,Fuera de Mi (feat. José Alma),Fuera de Mi (feat. José Alma),55,213285,False,7,-2.575,0,105.021,4,spanish
6TJKeZfK28dQpacagWc5i1,Los Master's,14 Impactos Bailables con Los Master's,Ole con Ole,31,208693,False,4,-15.282,0,125.215,4,salsa
6K0Ysjw928mSSA4udBJd2s,Obie Hans,Golden Eye,Golden Eye,24,153135,False,1,-16.06,1,168.011,4,study
6V1HxUCEpwj3NUrsbWk60J,Congo Natty;Rebel MC;Tenor Fly;Top Cat;General Levy;Tippa Irie;Sweetie Irie;Daddy Freddy;Benny Page,Aries & Kelvin 373 present Born On Road x Jungle Cakes - Welcome To The Jungle (DJ Mix),UK Allstars - Congo Natty Meets Benny Page Remix - Mixed,16,59325,False,7,-7.291,1,88.969,4,drum-and-bass
1ydbIUvSJFkTMJRWPDVEaH,Dempagumi.Inc,DEMPARK!!!,衝動的S/K/S/D,19,241486,False,8,-2.074,1,199.813,4,j-idol
3zQlPhRiCTQM6fe0lbTLtl,Disciples,Dance Dance Dance,On My Mind,0,185493,False,0,-4.028,0,122.053,4,deep-house
1reKcluTdLC5sHyUi49XOV,Dan + Shay,Burn Burn Burn - Hot Country Hits,You,0,196253,False,0,-6.205,1,169.885,4,country
4fTn0u6zKUIjTCF0OoQ12R,Taba Chake,Bombay Dreams,No Doma Lo,32,234000,False,7,-9.152,1,93.398,4,singer-songwriter
4KM77RUl2IKdXGhtOBbKIS,Tennessee Ernie Ford,Sixteen Tons,Sixteen Tons,59,155901,False,11,-18.533,1,144.145,4,bluegrass
22JcKwmlqonTmNJdXTYj7J,Totoy El Frio;Beéle,Halloween con perreito,Adivina,0,165400,True,11,-4.81,1,115.635,4,reggae
0WXlCYlG6kmIGZToMZ0EcE,Transmetal,México Bárbaro,Ángel Enfermo,23,205496,False,6,-6.893,1,97.169,4,death-metal
1Ix1m8dAJeXUFMCDGpP92R,Mijares,Halloween 2022 Pop Vol. 4,Para Amarnos Más,0,207800,False,3,-9.322,1,140.368,4,latin
0V9EiNRyvSlFbr6wnS3dyF,"Группа ""Загадка""",Коллекция застольной песни. Сулико,Огней так много золотых,0,192866,False,4,-9.193,0,116.073,4,romance
471egofxrOBuH53CPNptZz,Manuel Carrasco,Coquito,Coquito,63,220422,False,9,-5.125,1,159.719,4,spanish
3MrkW5fnetjLANJpTcWQK5,The Chisel,Retaliation,Retaliation,31,135287,False,4,-5.604,1,97.735,4,garage
4cOdK2wGLETKBW3PvgPWqT,Rick Astley,Whenever You Need Somebody,Never Gonna Give You Up,80,213573,False,8,-11.823,1,113.309,4,disco
0oz9ITtPIt3iI1nzdVX9L2,Hans Zimmer;Junkie XL;Tina Guo,Epic Soundtracks and Orchestral Music,Wonder Woman Main Theme,35,223873,False,11,-9.57,0,143.965,1,german
6AFkv6rIVRusZNifR74Q7t,Hiroyuki Sawano,"TV Anime ""Attack on Titan Season 2"" (Original Soundtrack)",Shingeki Gt 20130218 Kyojin,55,151400,False,9,-15.228,0,85.869,3,anime
0sO53kgvUZFEu8Tqne6T7N,Iliza Shlesinger,War Paint,Girl Gps,25,281448,True,9,-6.01,1,85.72,4,comedy
0BmDe0L54FgvTyjnRdXlRt,Doctora Juguetes;Felpita;Lambie;Hallie,Doctora Juguetes: Ya Llegó la Doctora,Lo Que El Doctor Te Dice,27,49160,False,5,-5.022,1,149.877,4,disney
7BkQoM9YxE7RvfRsWXhcGP,OKAMOTO'S,KNO WHERE,Welcome My Friend,49,232413,False,4,-5.67,0,109.052,4,garage
6XPLnH0wby09UGaJYtv4NT,Sajjan Raj Vaidya,Chitthi Bhitra,Chitthi Bhitra,54,302560,False,11,-16.229,1,163.952,3,indie-pop
5jZbq4ZUGhCdKEen9hHPNc,Alceu Valença,Sol e Chuva,Como Dois Animais,43,274640,False,9,-10.447,1,125.954,4,mpb
1FY8LJWKivOdoxZX5TSLpm,Lil Peep;Horsehead,right here,right here,62,176906,True,8,-7.118,0,110.026,4,emo
05WqC899EL61Xl3YChVMGY,Thiago Brado,Seleção,Meu Alvo,45,401733,False,0,-6.078,1,146.599,4,brazil
1XcsQzSojUtZhHxHY730ug,Andy Tallent,Home,Home,18,176293,False,5,-27.498,1,116.455,4,disney
6M5m8gfTj3rhYEPDzLmdL4,Led Zeppelin,Physical Graffiti (Deluxe Edition),Ten Years Gone - Remaster,59,394920,False,2,-11.979,1,76.872,4,hard-rock
1rVVHZroEuoYgMJiXqYJCf,James Hand,The Truth Will Set You Free,"When You Stopped Loving Me, So Did I",21,192200,False,0,-11.114,1,94.785,4,honky-tonk
4QPyH4yu9SxdFU17ucbIWE,Yonder Mountain String Band,Elevation,On the Run,21,229493,False,0,-10.34,1,160.67,4,bluegrass
69PjapWkMp0MBMI51qfguT,Blake Rules;Netherfriends,Kids Trap 3,Dancing Is Fun,11,106024,False,0,-9.217,1,99.54,4,kids
3cYRi1gZY0nVJS80z71nPA,Preto no Branco;Weslei Santos,Preto no Branco 2,Eu Te Senti,27,284786,False,0,-5.094,1,99.985,4,groove
5ccdv0Kh1S9TslMwSdiWAJ,Chip E.,Time To Jack,Jack For Daze - Dub,12,508400,False,11,-12.206,1,124.899,4,chicago-house
34gMU2izFmC3QtxKgoE3v2,Della,愛到不要命,有什麼不敢面對,21,229588,False,5,-11.794,1,127.919,4,mandopop
0QHST6B9xjYappSPkG6M6V,Clinton Kane,MAYBE SOMEDAY IT'LL ALL BE OK,14,62,140800,False,2,-5.65,1,104.51,4,singer-songwriter
22RYOtk4U6OtU2ofTugrL1,Rudra,Tu Jane Na (lofi),Tu Jane Na (lofi),52,318876,False,7,-10.08,1,115.134,4,indian
7Dt6y0fd2Zi2rN2YWE2N1a,Yanni,The Essential Yanni,Reflections of Passion,47,272866,False,2,-17.424,1,140.25,3,new-age
3sm6QiAMAZByTM7E4WMLzM,Batu Onat,Prisoners of Love,Prisoners of Love,41,210475,False,9,-4.822,0,94.996,4,deep-house
3zyz5T5qFjk1oSw5RIqf9V,Ella Fitzgerald,Christmas Only: The Timeless Classic Collection,Have Yourself a Merry Little Christmas,0,175280,False,7,-7.181,1,112.718,4,blues
2e1lf1z0NxVOs8emvamnW4,Teenage Bottlerocket,Stealing the Covers,Robocop Is a Halfbreed Sellout,23,153626,False,2,-3.487,0,98.076,4,power-pop
70Z9t1qhytWtG4cCmmi7mU,Twisted Sister,Stay Hungry,I Wanna Rock,73,179760,False,2,-2.97,1,106.244,4,hard-rock
0mbS3VwRbO6HVBMPXnzOGA,Bee Gees,Bee Gees' 1st,To Love Somebody,68,182000,False,9,-12.503,1,90.43,4,disco
606B4jUfY2MA7wpbIGDoKp,Old Salt Union,Old Salt Union,Feel My Love,21,216511,False,7,-9.099,1,111.933,4,bluegrass
7q7MXZtZD45z0fWz2T7mKU,NTO,Croche,Croche,47,379354,False,6,-9.648,1,124.007,4,minimal-techno
214bi8cFWxqH8M46P12qfg,Taladro,Hülya,Sihirli Lamba,40,210876,False,7,-6.69,1,140.04,4,turkish
2VK6HvcXwEqMdlK8XHDOHo,"Royce Da 5'9""",The Bar Exam 3 (No DJ Version),Airplanes (Freestyle),51,134542,True,6,-6.076,0,93.106,4,hardcore
3jdy4aOla1dwYIqwp69JJN,NICKTHEREAL,REAL LIFE,愛上你算我賤,62,250941,False,6,-4.464,0,163.994,4,mandopop
46OE15rOBGfa2XHqLEqCcs,Bucovina,Septentrion,Noaptea Nimanui,21,343320,False,9,-4.476,0,98.105,4,black-metal
2D2Ls7ydktNls6Dy3lm0Za,Tyler Braden,Oklahoma Smokeshow - Breakout Country,Try Losing One,4,219640,False,2,-7.749,1,139.828,4,country
0qcr5FMsEO85NAQjrlDRKo,Idina Menzel,Frozen (Original Motion Picture Soundtrack / Deluxe Edition),"Let It Go - From ""Frozen""/Soundtrack Version",75,223840,False,8,-6.85,1,136.961,4,show-tunes
0JZv3A589Gt4wFSHxOYWxq,Ilkan Gunuc;Emrah Turken,My Name Is Tokyo,My Name Is Tokyo,50,172216,False,4,-3.659,0,119.988,4,deep-house
7D7okiV0tkwGjOYUlKlOlf,Bruno Mars;Anderson .Paak;Silk Sonic,Midnight Music,Leave the Door Open,1,242096,False,5,-7.964,1,148.088,4,dance
3w1WjD2zJqjBjDz5fwqQPJ,Jack Harlow,Thats What They All Say,Tyler Herro,74,156578,True,5,-6.185,0,123.031,4,k-pop
0RQut91qxjex5JB6RrkJab,Ina Colada,DJ Cashi präsentiert Mallora Closing 2022 powered by Xtreme Sound,Wer nicht springt der muss bezahlen,0,213902,False,1,-1.934,1,74.996,4,party
0R1ouIaA26HzdIugTBAtZN,Adriana Calcanhotto,A Fábrica Do Poema,Cariocas,39,195733,False,5,-15.022,1,79.909,4,mpb
2AP7m2dBb8ULTx4Gc1rdMc,The Notorious B.I.G.,Greatest Hits,Juicy,62,285760,False,9,-4.311,1,97.437,4,hardcore
75HE0EDpAfKQhwCsezAyhO,Sardool Sikander,O Ho !,Ek Charkha Gali De Vich,35,297426,False,6,-13.373,1,88.833,4,folk
7Chqf4yGnQlLWAWic9b0ET,Within Temptation,The Silent Force,Stand My Ground,54,267986,False,5,-4.072,0,175.665,4,goth
08EcEPky2kYjSiNJ3tC1bP,Model 500;Echospace,Global Underground #42: Patrice Bäumel - Berlin (DJ Mix),Starlight - (Echospace Dub) [Mixed],12,113400,False,6,-9.269,1,126.997,4,detroit-techno
07yaV5kLrwEv9G4VpnA3Kq,Lacrimosa,Satura,Erinnerung,21,397302,False,1,-4.764,1,172.913,4,goth
494ZlBmGxqwhL5JRIo5N3P,Александр Цфасман,Избранное,Шутка,0,118491,False,5,-13.191,1,110.576,1,romance
6OCQnfXr2G4KaRREAeqayz,Katatonia,The Fall of Hearts,Decima,44,286960,False,5,-7.866,0,139.871,3,goth
6XqLGVVMtx8ZUK8jsZhAWR,Green Bicycle,Wine To The Plants,Wine To The Plants,27,147000,False,6,-16.592,1,79.993,4,study
5piJiL6aRhvrKBa9YuEfS9,The Doors,Morrison Hotel,Peace Frog,66,170132,False,7,-7.376,1,112.529,4,psych-rock
0J6aKunMwPshmlByHXi7QJ,Dorgival Dantas,Simplesmente Dorgival Dantas (Ao Vivo),Eu Não Vou Mais Chorar - Ao Vivo,40,236733,False,9,-5.026,1,172.489,4,forro
46R9bHkutjRNhwcKhmI4g2,SILENT SIREN,Silent Siren Selection,チャイナキッス,19,252666,False,1,-4.806,0,180.026,4,j-idol
0W2mz7mvaBaEsC4rmoRNPn,Onyx,Bacdafucup,Slam,62,218333,True,11,-12.908,1,98.305,4,hardcore
6N6ESDWoc9yeF8CvKWKxYg,Bombay Jayashri;Swetha Raj,Baahubali - The Beginning,Swapn Sunehere,39,100793,False,2,-12.058,0,82.176,4,classical
5qJHlqHV4mQUh5fWqZoT9H,The Run Around,Bombs Away,Bombs Away,51,165080,False,2,-3.715,1,137.993,4,punk
00w1seIGyst9ZBptlMRGh2,Chamin Madero,Guitarras Mexicanas 16 de Oro,La Farsante,21,217346,False,3,-8.588,1,90.022,4,guitar
1zTz6vRaCzwVuwRsK7s2Hu,Vini Vici,Future Classics,Veni Vidi Vici,39,468175,False,2,-7.534,1,137.018,4,trance
7vk5JMa1gTHvi1eJkbsMLE,Morat;Aitana,Dulce Balada,Presiento,0,174379,False,2,-3.15,1,180.039,4,latin
5xHV6zfQoihD3HJsJXM4tL,Netsky,2,Drawing Straws,18,255261,False,7,-3.72,1,173.037,4,drum-and-bass
61paqDrRJe8h4c5ypysurz,thuy,i hope u see this,trippin',62,144000,False,6,-10.033,0,133.966,4,chill
6DqZFhAtic9QbuBwqjU6qc,Pete Bernhard,Things I Left Behind,ashville blues,15,197560,False,9,-6.76,1,134.013,4,honky-tonk
4MvR9GuuFcJiwXNrd2Sd92,Anal Cunt,Morbid Florist,Song #5,11,272106,False,7,-6.244,1,115.959,4,grindcore
0HO0vfo0CKu3WeCfLZA5iM,ayaka;KOBUKURO,ALL TIME BEST 1998-2018,WINDING ROAD,44,299906,False,5,-6.33,1,175.876,4,singer-songwriter
6lnXNuAixFoNuoEe2dXb6d,Limoblaze;Marizu,Afrobeats Rap and Jesus,For Me,43,194063,False,2,-4.201,0,107.95,4,afrobeat
0bALGMaMJto5VFj3L4VZ6K,Hank Williams,The Complete Hank Williams,I Could Never Be Ashamed Of You,10,138933,False,0,-11.66,1,113.797,4,honky-tonk
0EzZCIBAzRAlEVKCm9upI0,Scott Brown,Taking Drugs? / Out of My Brain,Taking Drugs? - Original Mix,17,363919,False,7,-5.651,1,169.857,4,happy
4gbx3Zyi7k4UOZWd6FU6aD,TJ Cream;Marko,Wisdom Seeker,"Hard Talk, Pt. 2",21,131395,False,1,-7.143,1,95.0,4,afrobeat
5IincfMPYK8t9As9mGXPhu,Yiruma,Blind Film,Waltz in E Minor (For Cello),43,147586,False,7,-20.308,1,143.175,4,new-age
6PHCn1yOWnfQpfGYYWKRIG,Devine,Tax Money Riddim,So Close - Dancehall Mix,20,267284,False,10,-5.654,1,90.068,4,industrial
7kN7u1ZDOrNBKcEEGwGeDY,Jay Wheeler;Mora,Suelta,Suelta,76,243934,False,9,-5.726,0,122.048,4,latino
7p9Gp8xvXI1oiXEvPBYMy1,Pritam;Arijit Singh;Mohan Kannan,Jagga Jasoos,Jhumritalaiyya,48,239374,False,0,-5.24,1,88.943,4,indian
2DhcpitZoR2mDalUWFUbBG,Felix Da Housecat;Chuckie;Silvio Ecomo,The Glitz Part Deux Remix Edition,Silver Screen Shower Scene - Chuckie & Silvio Ecomo Dirty Acid Remix,16,349456,False,7,-5.652,0,124.978,4,chicago-house
4NmieuZWuPz5jb3V3sDoV8,Therion,Theli,Opus Eclipse,19,219826,False,2,-6.797,1,129.97,4,black-metal
3OHTX3Kf5qOOPwGepi5xe8,Ben Platt,Music From The Netflix Original Series The Politician,River,48,247606,False,7,-9.59,1,101.038,4,show-tunes
1PJav3utD7mvErlUwKC40c,Secos & Molhados,Dois momentos,Flores astrais,42,233560,False,2,-8.974,1,164.708,4,mpb
6EUnzpVg8azFxR95GXkKZk,Hakkuhbar,Vet heftig,Vet Wel (edit),16,169133,False,5,-4.553,1,172.055,4,happy
3apWATxafGDKl8YxTwbiTx,Samuca e a Selva,Madurar,Flores Raras,31,267997,False,1,-8.45,1,100.014,4,afrobeat
09cjJ0fVtux99nzWkbcJJj,Varien,Pick Your Poison Vol. 01,Future Funk,36,122035,False,8,-7.711,0,100.042,4,dubstep
2pPO9YecZimmuVQfIzfV6U,Ofenbach;Lagique,Wasted Love (feat. Lagique),Wasted Love (feat. Lagique),75,139563,False,6,-4.578,0,121.955,4,edm
1xXHqqOBxJRrUj0U65drBu,Coone;Da Tweekaz,Tweekay16 - The Ultimate Collection,D.W.X. (10 Years Dirty Workz Mix),23,321967,False,0,-3.72,1,149.955,4,hardstyle
33Fn05aZtcrRnFYgpWzZ0Y,Morcheeba,Who Can You Trust? / Beats & B-Sides,Killer Hippie - Bad Vibrations Mix,19,256866,False,2,-10.18,1,172.087,4,trip-hop
32XtIl1puh8fAFMhnB6SgL,Astor Piazzolla;Gidon Kremer;Kremerata Baltica,Eight Seasons: Astor Piazzolla - Four Seasons of Buenos Aires; Vivaldi - Four Seasons,Piazzolla / Arr Desyatnikov : Verano Porteño,22,362466,False,5,-18.925,1,145.754,4,tango
7x26tSOxDiyGzh8fF6etL2,Balsam Range,Last Train To Kitty Hawk,Last Train To Kitty Hawk,20,228573,False,7,-6.577,1,113.998,4,bluegrass
4hC2YJ7vTBMwr2qIIaEvMF,Gregory Porter,Christmas Day Chill,The Christmas Song,0,224906,False,0,-21.296,0,65.825,4,j-pop
6qn7UNaivxzxsAG4OK6GPy,Hank Williams;Drifting Cowboys,Memorial Album (Expanded Edition),Kaw-Liga,40,156493,False,11,-11.022,0,112.318,4,honky-tonk
7k9P7TAn4wpQUvCAjVj1P5,Lucas Estrada;Vigiland;Wahlstedt;Arem Ozguc;Arman Aydin,Waiting for Life (The Remixes),Waiting for Life - Arem Ozguc & Arman Aydin Remix,50,156666,False,6,-4.788,1,125.986,4,deep-house
2pDUQD1PCN7nYNay2G22Qy,Five Finger Death Punch,Wrong Side Of Heaven (Acoustic),Wrong Side Of Heaven - Acoustic,45,269787,True,11,-8.138,0,149.786,4,groove
3wrTXnKtCu9kZk0lBxtJZj,Los Prisioneros,"Estadio Nacional (En Vivo, Remasterizado 2019)",Tren al Sur (En Vivo),36,434908,False,9,-6.052,0,89.848,4,hard-rock
6TLGHGuyZyU7fOOrKSDRYB,James Hype;Miggy Dela Rosa,Night Drive Autumn/Winter 2022/23,Ferrari,1,186661,False,1,-7.877,0,125.004,4,deep-house
01wSR6odVPxfSQOBOMyovb,Jamie Miller,Your Perfect Soundtrack,It Is What It Is,0,125746,False,4,-5.617,1,161.917,4,soul
1XFPLIKOl82LuDVJRLQ9Sv,Leila Bela,Angra Manyu,Weird Sex,0,50640,False,6,-17.576,1,81.286,3,iranian
3QdDIkEV5oRplAb6hHl7sM,Ferrugem,Chão de estrelas (Ao vivo),Pai de menina - Ao vivo,52,113912,False,7,-6.345,1,120.067,4,pagode
2IRl9JAuTVRrebcMN4Eroc,Ultraje a Rigor,Geração Pop,Inútil,37,213973,False,2,-8.885,1,164.343,4,punk-rock
